BveTs Vehicle Performance Table 2.00:UTF-8
#乗車率250%,1N,2N,3N,4N,5N
94,4.69568069150455,70.3405514125965,155.491279726199,277.855650193045,287.40137276196
95,4.64625247369924,69.6001245556218,153.854529413291,274.930853875223,284.37609515394
96,4.59785401043154,68.8751232581674,152.251878065236,272.066990814023,281.413844162753
98,4.50402025511661,67.4695084977967,149.144696880231,266.51460324639,275.670704485962
100,4.41393985001427,66.1201183278407,146.161802942627,261.184311181462,270.157290396243
102,4.32739200981792,64.8236454194517,143.295885237869,256.063050177904,264.860088623767
104,4.24417293270603,63.577036853693,140.540195137141,251.138760751406,259.766625381003
106,4.16409419812667,62.3774701206045,137.888493342101,246.400293567417,254.865368298342
108,4.08698134260581,61.2223317850377,135.335002724654,241.83732516802,250.14563925578
110,4.01267259092207,60.1091984798552,132.874366311479,237.440282892238,245.597536723857
112,3.94101772322703,59.0358199355721,130.501609770202,233.200277840591,241.211866425217
114,3.87187706141603,58.0001037963515,128.212107844409,229.109044896019,236.98007929495
116,3.80512056035713,57.0001020067592,126.001554260885,225.158888949536,232.89421585883
118,3.74062699153752,56.0339985829159,123.865934697141,221.342636594459,228.946856268002
120,3.67828320834523,55.1000986065339,121.801502452189,217.653592651218,225.131075330202
122,3.61798348361826,54.1968183015088,119.80475651035,214.085500968411,221.440401964133
124,3.55962891130183,53.3226760708393,117.872421727925,210.632509017308,217.868782577615
126,3.50312686509069,52.4762843871752,116.001430906847,207.289135858303,214.410547933526
128,3.44839050782365,51.6563424436256,114.188908548927,204.050243110517,211.060383122065
130,3.39533834616483,50.8616294829544,112.432156109713,200.911008601125,207.813300304802
132,3.34389382576839,50.0909987332127,110.728638592899,197.866902410198,204.664613936547
134,3.29398496269722,49.3433718864483,109.075972345244,194.913665060793,201.609918206151
136,3.24554400736344,48.6177340645888,107.471913928402,192.047287633428,198.645066467825
138,3.1985071376915,47.913129223073,105.914349958425,189.263993609755,195.766152461045
140,3.15281417858162,47.2286559484577,104.401287816162,186.560222272473,192.969493140173
